cost        CG2        HBCS        ScaleStar
1        1566.7        1586.68        1586.68
2        1203.75        1489.99        1214.38
3        1076.68        1391.39        1079.86
4        978.71        1029.71        983.18
5        882.02        930.9        895.2
6        789.16        832.94        805.24
7        701.19        800.28        707.28
8        673.21        770.89        675.05
9        640.98        643.81        645.72
10        611.58        620.44        616.33
11        582.26        592.19        583.68
12        557.57        575.86        570.5
13        541.25        542.75        570.5
14        526.63        542.22        570.5
15        512.82        542.22        570.5
16        496.74        542.22        570.5
17        488.36        542.22        570.5
18        477.81        542.22        570.5
19        468.46        532.42        570.5
20        459.66        459.66        570.5
