cost        CG2        HBCS        ScaleStar
1        869.28        996.78        933.88
2        653.38        899.66        812.32
3        624.05        805.31        653.38
4        556.26        805.31        556.26
5        463.19        683.76        556.26
6        410.49        495.49        495.49
7        431.74        475.23        431.74
8        399.37        411.48        399.37
9        378.12        390.23        388.88
10        347.38        379.6        388.88
11        331.19        373.23        368.63
12        336.75        340.86        347.38
13        325.95        340.86        347.38
14        310.44        330.73        347.38
15        300.72        330.73        347.38
16        302.05        320.25        347.38
17        295.48        320.25        347.38
18        285.96        320.25        347.38
19        279.88        320.25        347.38
20        279.88        279.88        347.38
