cost        CG2        HBCS        ScaleStar
1        581        698.09        630.3
2        563.79        613.09        574.2
3        421.62        613.09        421.62
4        365.31        473.69        389.96
5        348.1        445.09        333.86
6        316.93        434.8        333.86
7        301        400.38        303.48
8        266        333.86        278.05
9        261.19        348.17        262.75
10        261.19        261.9        257.01
11        225.39        261.9        257.01
12        234.16        256.56        248.79
13        222.52        256.56        248.79
14        211.62        256.56        248.79
15        200.46        239.35        248.79
16        213.42        239.35        248.79
17        204.64        239.35        248.79
18        200.46        237.63        248.79
19        200.46        237.63        248.79
20        200.46        200.46        248.79
