cost        CG2        HBCS        ScaleStar
1        765.7        1012.65        938.28
2        765.7        973.98        727.05
3        576.6        899.6        588.08
4        470.99        762.75        588.08
5        410.61        657.14        550.89
6        410.61        545.58        445.28
7        395.13        510.37        395.13
8        359.92        359.92        395.13
9        342.32        330.81        382.23
10        312.71        317.44        347.03
11        291.96        317.44        334.63
12        303.36        317.44        317.92
13        291.96        317.44        317.92
14        281.4        317.44        317.92
15        264.88        311.24        317.92
16        275.45        311.24        317.92
17        264.88        293.64        317.92
18        256.15        280.74        317.92
19        256.15        280.74        317.92
20        256.15        256.15        317.92
