cost        CG2        HBCS        ScaleStar
1        1454.5        1699.72        1571.38
2        1084.54        1780.05        1256.88
3        1031.2        1659.56        1066.05
4        908.8        1158.06        932.39
5        807.86        1154.02        857.38
6        695.66        907.31        837.82
7        709.05        747.72        709.05
8        655.85        656.63        676.11
9        625.47        625.47        619.94
10        570.5        592.42        619.94
11        554.92        585.81        592.53
12        554.92        572.11        570.5
13        534.52        572.11        570.5
14        517.69        572.11        570.5
15        498.57        572.11        570.5
16        497.21        558.72        570.5
17        483.65        539.17        570.5
18        470.28        530.95        570.5
19        459.66        530.95        570.5
20        459.66        459.66        570.5
